ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
701,1050,2,2025-05-21 20:00:00,1,1005,3034,9294,4011,1841,1,0
702,1051,1,2025-02-07 20:00:00,1,1003,3023,9011,4015,1842,1,0
703,1052,1,2025-05-05 16:00:00,1,1004,3025,9119,4009,1844,1,0
704,1053,1,2026-03-01 20:00:00,1,1005,3038,9331,4006,1845,1,0
705,1054,2,2026-03-10 20:00:00,1,1002,3013,9200,4012,1846,1,0
706,1055,1,2025-01-26 04:00:00,1,1005,3034,9038,4004,1847,1,0
707,1056,2,2025-08-22 11:00:00,1,1001,3002,9234,4014,1848,1,0
708,1057,1,2025-04-13 18:00:00,1,1005,3035,9081,4012,1850,1,0
709,1058,1,2026-02-23 00:00:00,1,1003,3022,9032,4015,1851,1,0
710,1059,2,2025-03-26 23:00:00,1,1004,3029,9383,4004,1852,1,0
711,1060,2,2025-09-03 11:00:00,1,1003,3020,9102,4004,1853,1,0
712,1061,2,2025-10-24 10:00:00,1,1001,3005,9082,4013,1855,1,0
713,1062,2,2025-07-15 07:00:00,1,1005,3035,9305,4014,1856,1,0
714,1065,1,2025-02-20 16:00:00,1,1004,3031,9050,4008,1859,1,0
715,1068,1,2026-01-11 03:00:00,1,1002,3016,9045,4013,1862,1,0
716,1070,2,2025-06-21 15:00:00,1,1002,3013,9357,4007,1867,1,0
717,1073,2,2025-11-11 22:00:00,1,1003,3020,9204,4005,1874,1,0
718,1074,1,2025-12-13 18:00:00,1,1001,3008,9132,4006,1875,1,0
719,1075,1,2026-03-04 21:00:00,1,1003,3018,9130,4006,1876,1,0
720,1076,2,2025-10-04 11:00:00,1,1004,3029,9128,4015,1877,1,0
721,1078,1,2025-11-03 20:00:00,1,1004,3029,9139,4001,1879,1,0
722,1079,1,2025-10-17 16:00:00,1,1001,3003,9025,4013,1882,1,0
723,1081,1,2025-07-29 05:00:00,1,1001,3004,9309,4008,1887,1,0
724,1082,1,2025-05-26 02:00:00,1,1002,3009,9053,4003,1889,1,0
725,1083,1,2025-11-09 21:00:00,1,1003,3019,9162,4012,1890,1,0
726,1084,1,2025-02-08 02:00:00,1,1005,3040,9315,4010,1892,1,0
727,1085,2,2025-06-16 09:00:00,1,1005,3033,9124,4003,1893,1,0
728,1087,2,2025-03-10 19:00:00,1,1005,3039,9073,4005,1897,1,0
729,1088,1,2025-05-23 11:00:00,1,1003,3024,9246,4010,1898,1,0
730,1090,1,2025-12-17 05:00:00,1,1001,3006,9400,4014,1901,1,0
731,1093,1,2025-04-19 21:00:00,1,1001,3002,9121,4007,1904,1,0
732,1096,2,2025-02-15 10:00:00,1,1004,3032,9270,4004,1910,1,0
733,1099,1,2025-11-12 18:00:00,1,1001,3006,9379,4011,1916,1,0
734,1101,2,2026-03-03 13:00:00,1,1004,3031,9318,4001,1920,1,0
735,1102,1,2025-03-29 21:00:00,1,1003,3022,9229,4013,1921,1,0
736,1103,1,2025-05-14 21:00:00,1,1001,3005,9212,4015,1922,1,0
737,1104,1,2025-02-21 02:00:00,1,1005,3033,9047,4015,1923,1,0
738,1105,2,2025-07-25 11:00:00,1,1002,3011,9392,4012,1924,1,0
739,1108,2,2026-02-18 23:00:00,1,1003,3019,9064,4010,1929,1,0
740,1109,2,2025-07-20 18:00:00,1,1003,3022,9294,4014,1930,1,0
741,1110,1,2025-05-05 22:00:00,1,1005,3036,9109,4011,1933,1,0
742,1112,2,2025-11-12 23:00:00,1,1004,3028,9278,4014,1936,1,0
743,1113,1,2026-03-28 14:00:00,1,1004,3027,9391,4003,1938,1,0
744,1114,1,2025-12-22 14:00:00,1,1001,3005,9212,4013,1940,1,0
745,1116,2,2025-12-01 19:00:00,1,1002,3014,9060,4002,1942,1,0
746,1118,2,2025-06-29 00:00:00,1,1004,3029,9070,4009,1945,1,0
747,1119,1,2025-02-10 05:00:00,1,1003,3020,9184,4001,1947,1,0
748,1120,1,2026-01-22 23:00:00,1,1004,3031,9073,4005,1949,1,0
749,1121,2,2025-05-28 20:00:00,1,1003,3018,9294,4004,1951,1,0
750,1122,2,2026-02-02 14:00:00,1,1004,3031,9327,4004,1952,1,0
751,1123,1,2025-05-04 22:00:00,1,1001,3006,9321,4010,1954,1,0
752,1124,2,2025-10-30 11:00:00,1,1003,3024,9339,4013,1959,1,0
753,1125,1,2025-12-21 17:00:00,1,1001,3006,9239,4004,1960,1,0
754,1126,2,2025-05-03 06:00:00,1,1001,3001,9194,4005,1961,1,0
755,1127,1,2025-08-13 07:00:00,1,1003,3023,9040,4007,1963,1,0
756,1128,2,2025-08-23 19:00:00,1,1001,3003,9347,4003,1964,1,0
757,1129,2,2025-02-12 19:00:00,1,1003,3017,9348,4008,1965,1,0
758,1131,1,2026-03-28 14:00:00,1,1004,3027,9098,4004,1967,1,0
759,1132,1,2025-09-21 09:00:00,1,1005,3040,9239,4011,1970,1,0
760,1134,1,2025-07-01 06:00:00,1,1001,3001,9004,4002,1975,1,0
761,1135,2,2025-06-27 14:00:00,1,1002,3012,9172,4007,1976,1,0
762,1136,1,2025-08-10 17:00:00,1,1001,3003,9126,4001,1977,1,0
763,1137,1,2025-06-19 07:00:00,1,1003,3022,9094,4003,1978,1,0
764,1139,1,2026-03-06 06:00:00,1,1002,3014,9233,4007,1981,1,0
765,1140,1,2026-01-22 06:00:00,1,1002,3016,9120,4002,1983,1,0
766,1141,1,2026-01-19 19:00:00,1,1003,3021,9009,4014,1984,1,0
767,1143,2,2025-01-11 14:00:00,1,1003,3023,9067,4010,1988,1,0
768,1144,2,2025-12-02 09:00:00,1,1003,3021,9246,4012,1989,1,0
769,1145,1,2026-02-21 10:00:00,1,1002,3013,9023,4007,1990,1,0
770,1146,1,2025-10-08 16:00:00,1,1002,3013,9318,4007,1991,1,0
771,1147,2,2026-01-15 23:00:00,1,1004,3027,9149,4015,1994,1,0
772,1148,2,2025-08-18 07:00:00,1,1001,3007,9239,4011,1995,1,0
773,1152,1,2025-10-14 02:00:00,1,1003,3021,9129,4008,2002,1,0
774,1153,2,2025-12-11 22:00:00,1,1001,3002,9052,4001,2004,1,0
775,1154,2,2026-02-11 14:00:00,1,1005,3037,9058,4009,2005,1,0
776,1155,2,2026-01-03 06:00:00,1,1005,3033,9231,4014,2009,1,0
777,1156,2,2025-04-28 18:00:00,1,1005,3034,9145,4009,2011,1,0
778,1157,1,2025-03-04 15:00:00,1,1004,3030,9372,4013,2013,1,0
779,1158,1,2025-11-24 01:00:00,1,1003,3023,9298,4007,2016,1,0
780,1159,1,2025-01-12 17:00:00,1,1001,3003,9214,4009,2018,1,0
781,1160,2,2026-02-09 03:00:00,1,1005,3033,9339,4012,2019,1,0
782,1164,2,2025-02-23 06:00:00,1,1002,3014,9181,4013,2030,1,0
783,1166,2,2025-11-13 13:00:00,1,1004,3032,9262,4010,2035,1,0
784,1168,2,2026-02-03 22:00:00,1,1002,3013,9066,4014,2038,1,0
785,1169,1,2026-02-20 17:00:00,1,1002,3013,9377,4013,2039,1,0
786,1171,2,2025-11-13 14:00:00,1,1001,3005,9349,4009,2044,1,0
787,1172,1,2025-06-20 03:00:00,1,1001,3008,9335,4011,2047,1,0
788,1173,2,2026-01-13 22:00:00,1,1003,3021,9346,4004,2048,1,0
789,1177,2,2025-02-10 13:00:00,1,1002,3013,9380,4014,2053,1,0
790,1180,1,2026-01-13 13:00:00,1,1004,3030,9267,4006,2058,1,0
791,1181,2,2025-06-22 03:00:00,1,1003,3022,9060,4005,2059,1,0
792,1184,2,2025-03-26 11:00:00,1,1002,3014,9137,4004,2065,1,0
793,1185,1,2025-12-21 16:00:00,1,1003,3018,9042,4015,2068,1,0
794,1186,1,2025-01-31 00:00:00,1,1004,3028,9184,4008,2071,1,0
795,1188,2,2025-10-28 23:00:00,1,1002,3011,9081,4011,2075,1,0
796,1190,1,2025-04-13 08:00:00,1,1005,3034,9226,4008,2080,1,0
797,1191,2,2025-02-25 13:00:00,1,1001,3003,9261,4014,2082,1,0
798,1192,2,2025-05-26 00:00:00,1,1004,3026,9382,4009,2084,1,0
799,1195,1,2025-04-14 05:00:00,1,1003,3021,9323,4009,2087,1,0
800,1198,1,2025-04-03 07:00:00,1,1004,3025,9252,4012,2094,1,0
801,1199,2,2025-05-15 17:00:00,1,1003,3023,9375,4010,2097,1,0
802,1201,2,2026-02-24 01:00:00,1,1003,3021,9282,4001,2102,1,0
803,1202,1,2025-12-14 02:00:00,1,1004,3025,9066,4002,2103,1,0
804,1203,2,2025-06-21 22:00:00,1,1001,3002,9387,4012,2105,1,0
805,1204,2,2025-01-01 23:00:00,1,1003,3018,9054,4009,2107,1,0
806,1205,1,2025-12-21 17:00:00,1,1004,3025,9308,4002,2108,1,0
807,1206,2,2026-01-09 02:00:00,1,1001,3003,9077,4006,2109,1,0
808,1207,2,2025-08-11 01:00:00,1,1002,3015,9392,4014,2111,1,0
809,1210,1,2025-07-27 07:00:00,1,1002,3010,9096,4002,2115,1,0
810,1211,1,2025-07-06 20:00:00,1,1001,3004,9105,4003,2116,1,0
811,1212,1,2025-01-27 21:00:00,1,1004,3030,9287,4005,2118,1,0
812,1213,2,2025-07-10 04:00:00,1,1005,3038,9265,4004,2119,1,0
813,1216,2,2025-07-26 23:00:00,1,1004,3026,9265,4011,2122,1,0
814,1217,2,2025-05-21 17:00:00,1,1001,3007,9022,4011,2123,1,0
815,1218,2,2026-02-18 13:00:00,1,1002,3009,9251,4015,2125,1,0
816,1219,1,2025-08-04 14:00:00,1,1005,3035,9260,4014,2126,1,0
817,1222,1,2025-04-12 05:00:00,1,1001,3002,9292,4002,2131,1,0
818,1224,2,2026-03-30 10:00:00,1,1004,3032,9233,4010,2138,1,0
819,1225,2,2025-10-16 09:00:00,1,1005,3038,9013,4005,2139,1,0
820,1228,2,2025-06-25 09:00:00,1,1002,3013,9182,4003,2147,1,0
821,1229,1,2025-12-22 20:00:00,1,1003,3022,9020,4008,2149,1,0
822,1230,2,2025-02-19 20:00:00,1,1001,3004,9373,4002,2150,1,0
823,1231,1,2026-03-14 15:00:00,1,1004,3025,9375,4002,2151,1,0
824,1232,2,2025-04-18 17:00:00,1,1005,3035,9185,4015,2154,1,0
825,1234,1,2025-02-24 20:00:00,1,1005,3038,9192,4004,2157,1,0
826,1237,2,2025-08-27 13:00:00,1,1004,3027,9219,4003,2160,1,0
827,1239,1,2025-08-13 01:00:00,1,1003,3019,9101,4005,2165,1,0
828,1240,2,2025-06-12 10:00:00,1,1004,3025,9273,4008,2166,1,0
829,1244,2,2025-03-09 10:00:00,1,1005,3040,9189,4007,2175,1,0
830,1247,1,2025-08-12 08:00:00,1,1004,3027,9134,4005,2178,1,0
831,1250,1,2025-08-17 04:00:00,1,1003,3024,9306,4015,2184,1,0
832,1251,2,2025-06-28 22:00:00,1,1001,3006,9317,4007,2186,1,0
833,1253,2,2025-10-28 05:00:00,1,1004,3027,9034,4010,2188,1,0
834,1254,2,2025-06-15 07:00:00,1,1001,3007,9322,4003,2189,1,0
835,1255,1,2026-02-13 01:00:00,1,1004,3030,9322,4008,2190,1,0
836,1256,2,2025-05-29 07:00:00,1,1002,3010,9115,4007,2191,1,0
837,1257,2,2025-09-04 22:00:00,1,1002,3014,9331,4011,2195,1,0
838,1258,1,2026-02-06 07:00:00,1,1002,3013,9260,4009,2196,1,0
839,1261,2,2025-10-05 09:00:00,1,1002,3012,9319,4005,2200,1,0
840,1264,1,2025-07-09 15:00:00,1,1005,3039,9357,4012,2207,1,0
841,1265,1,2025-11-23 12:00:00,1,1005,3033,9119,4013,2209,1,0
842,1266,1,2025-05-15 18:00:00,1,1001,3001,9045,4007,2210,1,0
843,1270,1,2025-10-31 13:00:00,1,1005,3034,9275,4014,2217,1,0
844,1271,1,2025-11-25 23:00:00,1,1003,3023,9137,4013,2218,1,0
845,1272,2,2025-11-27 11:00:00,1,1004,3029,9154,4012,2221,1,0
846,1277,2,2025-08-08 13:00:00,1,1004,3027,9111,4008,2231,1,0
847,1279,2,2025-08-16 21:00:00,1,1001,3003,9067,4001,2235,1,0
848,1281,1,2026-02-10 13:00:00,1,1005,3033,9289,4013,2237,1,0
849,1282,2,2025-07-15 06:00:00,1,1002,3014,9312,4002,2238,1,0
850,1283,1,2025-02-19 08:00:00,1,1005,3033,9335,4015,2241,1,0
851,1284,1,2025-12-19 21:00:00,1,1005,3036,9244,4011,2242,1,0
852,1286,1,2025-05-10 10:00:00,1,1001,3008,9295,4015,2247,1,0
853,1287,1,2026-03-19 03:00:00,1,1003,3023,9049,4014,2250,1,0
854,1288,1,2025-03-07 00:00:00,1,1002,3011,9181,4013,2252,1,0
855,1290,2,2025-01-01 06:00:00,1,1001,3005,9158,4011,2256,1,0
856,1292,1,2025-10-02 11:00:00,1,1001,3005,9278,4010,2260,1,0
857,1295,1,2025-06-02 14:00:00,1,1004,3031,9116,4004,2265,1,0
858,1296,1,2026-02-14 23:00:00,1,1005,3035,9182,4009,2266,1,0
859,1298,1,2025-08-09 19:00:00,1,1003,3023,9080,4002,2268,1,0
860,1301,1,2025-02-25 04:00:00,1,1002,3010,9336,4003,2271,1,0
861,1302,2,2025-01-27 05:00:00,1,1003,3022,9373,4011,2274,1,0
862,1305,2,2025-10-11 05:00:00,1,1004,3028,9199,4004,2280,1,0
863,1310,2,2026-02-17 22:00:00,1,1005,3040,9277,4005,2292,1,0
864,1311,1,2025-04-10 02:00:00,1,1003,3019,9113,4005,2293,1,0
865,1313,2,2025-11-19 00:00:00,1,1004,3031,9366,4005,2296,1,0
866,1314,2,2025-05-30 14:00:00,1,1003,3017,9053,4012,2300,1,0
867,1315,1,2025-07-26 10:00:00,1,1005,3039,9195,4007,2303,1,0
868,1319,1,2025-06-21 05:00:00,1,1004,3026,9145,4004,2308,1,0
869,1320,1,2026-01-05 21:00:00,1,1001,3007,9223,4004,2309,1,0
870,1324,1,2025-07-09 16:00:00,1,1002,3011,9388,4009,2317,1,0
871,1325,2,2025-04-08 18:00:00,1,1001,3003,9163,4007,2322,1,0
872,1326,2,2026-02-19 00:00:00,1,1005,3039,9095,4010,2323,1,0
873,1327,2,2025-01-16 16:00:00,1,1005,3040,9012,4015,2326,1,0
874,1328,2,2025-08-15 23:00:00,1,1001,3002,9074,4009,2328,1,0
875,1329,1,2025-12-17 18:00:00,1,1005,3034,9065,4010,2330,1,0
876,1331,2,2025-04-20 12:00:00,1,1004,3030,9002,4014,2332,1,0
877,1332,2,2025-12-18 03:00:00,1,1003,3017,9201,4014,2333,1,0
878,1334,2,2025-05-28 08:00:00,1,1004,3030,9078,4001,2337,1,0
879,1335,2,2025-09-25 00:00:00,1,1004,3031,9182,4011,2338,1,0
880,1336,1,2025-04-10 19:00:00,1,1003,3023,9054,4002,2339,1,0
881,1337,2,2025-12-04 11:00:00,1,1002,3015,9194,4004,2340,1,0
882,1338,1,2025-02-17 08:00:00,1,1001,3006,9036,4003,2345,1,0
883,1340,1,2025-12-03 10:00:00,1,1004,3032,9265,4001,2349,1,0
884,1342,1,2026-01-21 23:00:00,1,1001,3003,9368,4001,2355,1,0
885,1343,2,2025-03-15 05:00:00,1,1001,3007,9035,4011,2356,1,0
886,1345,2,2025-04-11 17:00:00,1,1001,3003,9330,4003,2358,1,0
887,1346,2,2025-06-28 12:00:00,1,1002,3012,9066,4011,2361,1,0
888,1347,2,2025-01-18 14:00:00,1,1002,3016,9238,4007,2362,1,0
889,1348,2,2025-03-18 09:00:00,1,1001,3006,9204,4001,2363,1,0
890,1349,1,2025-08-01 17:00:00,1,1003,3024,9242,4006,2365,1,0
891,1350,2,2025-01-11 09:00:00,1,1004,3029,9130,4011,2366,1,0
892,1351,2,2025-02-24 20:00:00,1,1001,3006,9012,4006,2368,1,0
893,1352,1,2025-02-07 11:00:00,1,1001,3007,9254,4012,2372,1,0
894,1354,1,2025-06-18 14:00:00,1,1004,3027,9270,4003,2375,1,0
895,1355,1,2025-07-13 17:00:00,1,1003,3019,9101,4011,2376,1,0
896,1357,2,2025-09-10 15:00:00,1,1001,3008,9135,4010,2380,1,0
897,1361,1,2026-01-23 06:00:00,1,1001,3004,9288,4003,2387,1,0
898,1364,1,2025-05-26 04:00:00,1,1002,3016,9024,4007,2392,1,0
899,1366,2,2025-01-10 10:00:00,1,1002,3009,9243,4007,2397,1,0
900,1368,2,2025-08-11 01:00:00,1,1001,3006,9275,4015,2401,1,0
901,1369,2,2026-03-24 06:00:00,1,1005,3037,9228,4010,2402,1,0
902,1372,2,2025-09-28 13:00:00,1,1001,3004,9089,4008,2405,1,0
903,1373,1,2025-01-04 13:00:00,1,1001,3008,9362,4015,2407,1,0
904,1374,2,2025-03-05 14:00:00,1,1002,3010,9218,4005,2409,1,0
905,1375,1,2025-04-06 05:00:00,1,1005,3035,9380,4015,2411,1,0
906,1377,2,2025-04-10 20:00:00,1,1002,3009,9273,4003,2417,1,0
907,1378,2,2025-02-19 21:00:00,1,1002,3009,9235,4008,2418,1,0
908,1380,1,2025-08-11 16:00:00,1,1004,3030,9374,4011,2421,1,0
909,1381,2,2026-02-13 04:00:00,1,1004,3031,9327,4009,2422,1,0
910,1383,1,2026-01-28 19:00:00,1,1004,3029,9298,4014,2425,1,0
911,1385,2,2025-04-15 09:00:00,1,1001,3005,9063,4003,2431,1,0
912,1387,2,2025-07-01 21:00:00,1,1002,3016,9056,4012,2433,1,0
913,1388,1,2025-04-16 09:00:00,1,1001,3005,9284,4001,2434,1,0
914,1390,1,2025-06-29 15:00:00,1,1004,3031,9332,4012,2438,1,0
915,1391,2,2025-04-13 15:00:00,1,1005,3037,9024,4009,2439,1,0
916,1392,2,2025-10-25 08:00:00,1,1004,3026,9223,4008,2441,1,0
917,1393,1,2025-01-14 23:00:00,1,1003,3024,9025,4004,2442,1,0
918,1395,2,2025-01-30 01:00:00,1,1005,3040,9249,4010,2448,1,0
919,1397,1,2025-12-03 06:00:00,1,1002,3009,9202,4012,2451,1,0
920,1398,1,2025-01-07 12:00:00,1,1001,3002,9363,4013,2455,1,0
921,1399,1,2025-12-04 10:00:00,1,1003,3024,9140,4005,2456,1,0
922,1401,1,2025-09-26 09:00:00,1,1005,3036,9111,4009,2462,1,0
923,1404,2,2025-07-05 05:00:00,1,1003,3018,9305,4004,2467,1,0
924,1405,2,2025-04-23 23:00:00,1,1004,3030,9050,4006,2469,1,0
925,1406,2,2026-02-26 09:00:00,1,1002,3009,9094,4006,2470,1,0
926,1407,1,2025-09-06 17:00:00,1,1004,3031,9040,4004,2472,1,0
927,1408,1,2025-11-30 16:00:00,1,1004,3028,9065,4009,2473,1,0
928,1409,2,2026-01-27 11:00:00,1,1002,3016,9007,4014,2474,1,0
929,1410,1,2025-03-30 14:00:00,1,1004,3026,9083,4006,2475,1,0
930,1412,1,2025-07-08 19:00:00,1,1003,3023,9211,4005,2481,1,0
931,1413,2,2025-02-10 20:00:00,1,1005,3038,9025,4014,2483,1,0
932,1414,2,2025-02-06 23:00:00,1,1001,3001,9380,4003,2485,1,0
933,1416,2,2025-03-10 03:00:00,1,1001,3005,9101,4010,2489,1,0
934,1417,2,2025-03-11 17:00:00,1,1001,3002,9336,4010,2491,1,0
935,1418,2,2025-05-18 18:00:00,1,1002,3011,9130,4005,2492,1,0
936,1420,2,2025-02-01 19:00:00,1,1003,3017,9139,4010,2494,1,0
937,1422,1,2026-01-15 20:00:00,1,1002,3012,9197,4010,2498,1,0
938,1424,2,2026-03-05 10:00:00,1,1004,3027,9260,4002,2502,1,0
939,1426,2,2026-03-18 11:00:00,1,1005,3036,9131,4013,2507,1,0
940,1427,1,2025-05-15 09:00:00,1,1001,3007,9138,4015,2509,1,0
941,1431,1,2025-12-02 10:00:00,1,1005,3035,9155,4006,2516,1,0
942,1432,2,2025-04-01 10:00:00,1,1004,3029,9345,4013,2517,1,0
943,1437,1,2025-01-20 02:00:00,1,1004,3029,9295,4008,2526,1,0
944,1439,1,2025-10-10 07:00:00,1,1005,3037,9273,4001,2528,1,0
945,1440,2,2025-04-27 05:00:00,1,1001,3001,9160,4002,2529,1,0
946,1441,1,2025-11-28 16:00:00,1,1004,3026,9073,4004,2530,1,0
947,1442,1,2025-12-11 21:00:00,1,1001,3001,9162,4015,2531,1,0
948,1445,1,2025-04-26 11:00:00,1,1004,3031,9171,4015,2536,1,0
949,1446,2,2025-11-15 08:00:00,1,1005,3040,9071,4012,2537,1,0
950,1448,1,2025-05-10 23:00:00,1,1001,3008,9361,4007,2539,1,0
951,1449,2,2026-03-28 19:00:00,1,1005,3039,9373,4005,2540,1,0
952,1450,2,2025-10-12 06:00:00,1,1003,3023,9239,4009,2541,1,0
953,1451,1,2025-11-09 00:00:00,1,1003,3018,9158,4005,2543,1,0
954,1452,2,2025-04-10 06:00:00,1,1004,3029,9273,4011,2544,1,0
955,1453,2,2025-05-26 09:00:00,1,1001,3007,9194,4002,2545,1,0
956,1454,2,2026-01-05 17:00:00,1,1004,3028,9038,4007,2546,1,0
957,1455,1,2025-03-06 15:00:00,1,1001,3006,9321,4005,2547,1,0
958,1456,1,2026-02-25 20:00:00,1,1005,3036,9202,4001,2548,1,0
959,1457,1,2025-10-28 02:00:00,1,1004,3026,9351,4006,2549,1,0
960,1462,2,2025-08-22 21:00:00,1,1003,3020,9361,4011,2558,1,0
961,1463,1,2025-04-05 16:00:00,1,1004,3032,9179,4006,2559,1,0
962,1464,1,2025-09-16 04:00:00,1,1003,3019,9235,4004,2560,1,0
963,1465,1,2026-02-23 01:00:00,1,1003,3018,9277,4011,2562,1,0
964,1466,1,2025-09-11 12:00:00,1,1004,3027,9196,4010,2563,1,0
965,1467,1,2025-05-18 16:00:00,1,1004,3032,9307,4013,2565,1,0
966,1468,1,2025-04-25 19:00:00,1,1002,3015,9354,4015,2566,1,0
967,1469,2,2025-04-26 06:00:00,1,1003,3019,9055,4015,2567,1,0
968,1470,1,2025-01-02 19:00:00,1,1005,3037,9286,4003,2570,1,0
969,1471,2,2025-06-16 01:00:00,1,1001,3008,9098,4009,2573,1,0
970,1472,1,2025-05-23 05:00:00,1,1001,3007,9332,4014,2574,1,0
971,1473,2,2025-11-03 20:00:00,1,1004,3029,9121,4008,2576,1,0
972,1474,2,2025-11-16 11:00:00,1,1001,3001,9340,4002,2578,1,0
973,1475,1,2025-08-09 06:00:00,1,1004,3027,9028,4015,2580,1,0
974,1477,1,2026-03-07 14:00:00,1,1003,3021,9256,4008,2585,1,0
975,1478,2,2025-09-01 21:00:00,1,1004,3032,9185,4015,2586,1,0
976,1479,2,2025-12-16 23:00:00,1,1004,3026,9381,4014,2587,1,0
977,1480,1,2025-08-22 01:00:00,1,1004,3030,9132,4011,2590,1,0
978,1482,1,2025-02-27 22:00:00,1,1004,3032,9396,4005,2592,1,0
979,1483,1,2025-06-30 03:00:00,1,1004,3025,9191,4013,2595,1,0
980,1484,2,2025-10-11 22:00:00,1,1003,3021,9339,4005,2598,1,0
981,1485,2,2025-08-11 14:00:00,1,1001,3003,9180,4002,2601,1,0
982,1487,2,2025-04-14 05:00:00,1,1004,3028,9195,4005,2606,1,0
983,1488,2,2025-07-11 06:00:00,1,1004,3029,9146,4005,2607,1,0
984,1489,2,2025-05-21 19:00:00,1,1001,3002,9330,4015,2608,1,0
985,1490,2,2025-11-29 12:00:00,1,1003,3024,9376,4009,2613,1,0
986,1491,2,2025-10-21 02:00:00,1,1005,3035,9122,4003,2614,1,0
987,1492,2,2025-09-11 11:00:00,1,1002,3009,9023,4002,2615,1,0
988,1493,2,2026-01-12 18:00:00,1,1002,3013,9253,4006,2617,1,0
989,1494,2,2026-02-14 04:00:00,1,1002,3009,9202,4004,2619,1,0
990,1496,1,2025-06-30 16:00:00,1,1003,3018,9014,4008,2623,1,0
991,1497,2,2025-09-24 23:00:00,1,1002,3011,9043,4007,2626,1,0
992,1500,1,2025-12-19 01:00:00,1,1001,3008,9339,4002,2632,1,0
993,1504,2,2025-04-11 14:00:00,1,1004,3026,9318,4015,2641,1,0
994,1506,1,2025-06-23 21:00:00,1,1003,3019,9196,4011,2644,1,0
995,1507,2,2025-10-21 17:00:00,1,1002,3015,9179,4005,2645,1,0
996,1510,2,2025-11-10 01:00:00,1,1005,3035,9046,4011,2652,1,0
997,1511,2,2026-03-01 00:00:00,1,1004,3029,9071,4010,2654,1,0
998,1513,1,2025-05-31 02:00:00,1,1004,3025,9238,4008,2658,1,0
999,1514,1,2025-08-26 10:00:00,1,1002,3011,9214,4013,2660,1,0
1000,1515,2,2026-02-24 20:00:00,1,1001,3003,9275,4005,2662,1,0
1001,1516,1,2025-04-18 05:00:00,1,1003,3024,9371,4004,2663,1,0
1002,1517,2,2025-08-17 18:00:00,1,1001,3007,9016,4006,2664,1,0
1003,1521,2,2025-11-10 00:00:00,1,1002,3016,9247,4013,2671,1,0
1004,1522,1,2026-03-22 06:00:00,1,1003,3023,9251,4014,2674,1,0
1005,1523,1,2025-02-09 15:00:00,1,1003,3020,9394,4002,2676,1,0
1006,1525,1,2025-07-15 08:00:00,1,1002,3009,9153,4015,2681,1,0
1007,1529,2,2025-11-13 05:00:00,1,1002,3012,9363,4014,2687,1,0
1008,1530,2,2025-12-03 09:00:00,1,1002,3010,9127,4015,2688,1,0
1009,1531,1,2025-01-04 15:00:00,1,1005,3033,9225,4003,2690,1,0
1010,1532,1,2026-01-19 14:00:00,1,1003,3024,9263,4010,2691,1,0
1011,1536,1,2025-03-05 13:00:00,1,1005,3033,9096,4015,2700,1,0
1012,1539,2,2025-06-16 06:00:00,1,1003,3020,9251,4012,2703,1,0
1013,1541,2,2026-01-20 15:00:00,1,1003,3023,9214,4001,2705,1,0
1014,1542,2,2025-02-21 00:00:00,1,1005,3040,9153,4013,2706,1,0
1015,1544,1,2025-05-31 05:00:00,1,1004,3026,9339,4006,2708,1,0
1016,1549,1,2025-04-17 13:00:00,1,1005,3038,9108,4007,2714,1,0
1017,1553,2,2025-08-15 08:00:00,1,1002,3016,9058,4004,2720,1,0
1018,1555,1,2026-03-25 07:00:00,1,1002,3010,9013,4007,2723,1,0
1019,1556,1,2025-12-21 22:00:00,1,1003,3019,9169,4012,2725,1,0
1020,1557,1,2026-03-21 08:00:00,1,1005,3036,9004,4007,2728,1,0
1021,1558,1,2025-11-28 06:00:00,1,1005,3035,9249,4005,2729,1,0
1022,1559,2,2025-06-16 19:00:00,1,1003,3024,9298,4005,2730,1,0
1023,1562,1,2025-06-15 07:00:00,1,1003,3019,9109,4014,2733,1,0
1024,1563,2,2025-05-01 00:00:00,1,1005,3033,9237,4010,2734,1,0
1025,1565,1,2025-03-22 22:00:00,1,1002,3009,9376,4001,2736,1,0
1026,1569,2,2025-05-18 02:00:00,1,1005,3036,9102,4010,2741,1,0
1027,1570,1,2025-09-02 04:00:00,1,1004,3027,9161,4001,2743,1,0
1028,1574,2,2025-09-02 22:00:00,1,1004,3029,9328,4007,2749,1,0
1029,1575,1,2025-08-31 08:00:00,1,1002,3016,9120,4014,2751,1,0
1030,1577,2,2025-03-18 22:00:00,1,1002,3010,9183,4002,2754,1,0
1031,1581,1,2025-11-23 12:00:00,1,1005,3035,9149,4013,2760,1,0
1032,1582,2,2025-06-03 19:00:00,1,1003,3022,9112,4013,2762,1,0
1033,1583,2,2025-01-16 09:00:00,1,1003,3020,9223,4013,2765,1,0
1034,1584,1,2025-09-18 15:00:00,1,1005,3037,9017,4012,2769,1,0
1035,1585,2,2025-06-24 10:00:00,1,1005,3035,9279,4002,2770,1,0
1036,1588,1,2025-10-31 05:00:00,1,1002,3010,9263,4007,2776,1,0
1037,1589,2,2025-11-20 15:00:00,1,1001,3008,9338,4008,2777,1,0
